Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Ensembl_ID,GeneSymbol
ENSG00000168874.13,293.841023140148,1.17949362332663,0.335364338266839,3.51705142360171,0.0004363692333304,0.0188965420513827,ENSG00000168874,ATOH8
ENSG00000168878.19,35.7733499959947,2.45761022170086,0.487024732403063,5.04617128903207,4.50751337843834e-07,0.0001479752249093,ENSG00000168878,SFTPB
ENSG00000168952.15,119.234107523523,1.11438096967891,0.325877426683045,3.4196322863528,0.0006270583542555,0.0235198057357871,ENSG00000168952,STXBP6
ENSG00000169059.12,2.33833998176784,3.00480238369659,0.861183630621699,3.48915408613536,0.0004845517483739,0.0199352647183151,ENSG00000169059,VCX3A
ENSG00000169271.3,3.28706130110834,3.23589821491668,1.0189319875055,3.17577449191545,0.0014943706900062,0.0410119089844867,ENSG00000169271,HSPB3
ENSG00000169418.10,1166.53181519161,1.13791590043803,0.305153152737183,3.72899932453943,0.0001922416673359,0.011062721657883,ENSG00000169418,NPR1
ENSG00000169469.9,24.9712354795016,3.01863417685696,0.894907016976742,3.37312605621843,0.0007431991966702,0.0261325206057605,ENSG00000169469,SPRR1B
ENSG00000169906.5,30.7136051168591,4.41238307455192,0.801483009871878,5.50527337473725,3.68595843583416e-08,2.08286864398694e-05,ENSG00000169906,S100G
ENSG00000170099.6,1434.55327880168,3.70070829953593,0.687306430597616,5.38436443307848,7.27010732809944e-08,3.55945199867339e-05,ENSG00000170099,SERPINA6
ENSG00000170178.7,2.87322770771522,2.21257490700649,0.681733605779645,3.24551245273606,0.0011723943677481,0.0351791411787061,ENSG00000170178,HOXD12
ENSG00000170231.16,54.8878108665151,2.01490920010557,0.537402009810412,3.74935181358254,0.000177292221815,0.0104824406277247,ENSG00000170231,FABP6
ENSG00000170298.15,23.4313803243718,2.04321542099233,0.459122617323425,4.45026087563229,8.57660424701488e-06,0.0012885466534566,ENSG00000170298,LGALS9B
ENSG00000170323.9,10902.6021474573,2.23354543517356,0.500301469636326,4.46439910879563,8.02937724360736e-06,0.001219262703027,ENSG00000170323,FABP4
ENSG00000170367.5,198.786178444474,4.27432248526627,0.756208652699574,5.6523057095518,1.58309699097255e-08,1.23600843554476e-05,ENSG00000170367,CST5
ENSG00000170374.6,4.41354922336852,1.65203086411671,0.483063293292846,3.41990560461651,0.0006264286872879,0.0235198057357871,ENSG00000170374,SP7
ENSG00000170442.12,198.583959918414,1.57009048717637,0.353108762997855,4.44647839902492,8.72894398918074e-06,0.00130253982384,ENSG00000170442,KRT86
ENSG00000170509.12,39.8660339859368,1.81097233989946,0.429763179110428,4.21388436219224,2.51015839550118e-05,0.0028462223648988,ENSG00000170509,HSD17B13
ENSG00000170516.17,6.37119701740833,5.02343755946306,1.62876051008686,3.08420883755045,0.0020409427467061,0.049128000334471,ENSG00000170516,COX7B2
ENSG00000170627.11,39.231956128883,1.47309954237164,0.322719414048944,4.56464494617677,5.00340409815992e-06,0.0008835033749992,ENSG00000170627,GTSF1
ENSG00000170629.14,81.626930145802,-1.00513915091043,0.285602544120813,-3.51936343566059,0.0004325836769657,0.0188034796280082,ENSG00000170629,DPY19L2P2
ENSG00000170689.10,125.116503937145,1.17321568781021,0.324771388163955,3.61243548713697,0.0003033345866405,0.0150777506581622,ENSG00000170689,HOXB9
ENSG00000170893.4,423.317658526517,2.65400389464589,0.59497896147862,4.4606684714536,8.17044006711141e-06,0.0012352415311988,ENSG00000170893,TRH
ENSG00000170965.10,80.8411045005923,1.24736018420589,0.355015151223467,3.51354070356486,0.0004421766608591,0.0189790689809822,ENSG00000170965,PLAC1
ENSG00000171201.12,142.821721960345,3.58744791182484,1.01992161910344,3.51737608521169,0.0004358357909195,0.0188965420513827,ENSG00000171201,SMR3B
ENSG00000171303.7,471.356280527281,-1.55899785923199,0.423565478322424,-3.68065373364838,0.0002326367481581,0.0125689478197653,ENSG00000171303,KCNK3
ENSG00000171401.15,157.566711862254,2.53616850496571,0.644021964533392,3.93801554082588,8.21582745094459e-05,0.0062253149924846,ENSG00000171401,KRT13
ENSG00000171431.4,8.80173714397326,3.01599042457376,0.715060371274981,4.21781229352164,2.46684035268243e-05,0.0028156287071842,ENSG00000171431,KRT20
ENSG00000171551.12,101.545128136286,1.2393279866322,0.344270967489777,3.59986203794254,0.0003183860607479,0.0155072469911042,ENSG00000171551,ECEL1
ENSG00000171557.17,148.33023901313,3.73963737946657,0.76267383093445,4.90332462946141,9.42280682102581e-07,0.000261938831549,ENSG00000171557,FGG
ENSG00000171560.16,29.2531839974883,5.11320797219438,0.935982486938342,5.4629312444937,4.68336029330848e-08,2.56246713191021e-05,ENSG00000171560,FGA
ENSG00000171564.12,240.962416760671,5.59256941404715,0.770731984076971,7.25617922908028,3.98177409355013e-13,9.80369664319093e-10,ENSG00000171564,FGB
ENSG00000171596.7,69.0331688535557,1.05638468247839,0.339148393782523,3.11481552572468,0.0018405998251854,0.0462430582901923,ENSG00000171596,NMUR1
ENSG00000171611.10,12.4845296800838,1.08328285310307,0.294089753583128,3.6835110366974,0.0002300433188875,0.0124679138397072,ENSG00000171611,PTCRA
ENSG00000171747.9,26.3920529780828,1.00205816591763,0.280401172728568,3.57365896927841,0.0003520273580465,0.0163316056956432,ENSG00000171747,LGALS4
ENSG00000171772.17,3.96240187618558,2.12548446130104,0.606849767467874,3.50248871342537,0.0004609333113935,0.0194045071840996,ENSG00000171772,SYCE1
ENSG00000171804.11,9.15589551261139,1.29906792072013,0.380974383315592,3.40985635153323,0.0006499710402178,0.0241427820649895,ENSG00000171804,WDR87
ENSG00000171819.5,78.6147315596386,2.63429805007673,0.550786786904085,4.78279093237483,1.72877908085697e-06,0.0004167203840359,ENSG00000171819,ANGPTL7
ENSG00000171916.17,26.9581416906394,1.70785278143036,0.405991413972155,4.20662290544768,2.5921513638467e-05,0.0029199822716273,ENSG00000171916,LGALS9C
ENSG00000172000.7,52.1315923989473,1.25850101632379,0.361103194513653,3.48515614219028,0.0004918499369636,0.0200639850025296,ENSG00000172000,ZNF556
ENSG00000172209.6,7.56601136414061,1.6326300981089,0.49563283463631,3.29403135550312,0.00098761480814,0.0318159648940072,ENSG00000172209,GPR22
ENSG00000172548.14,54.9638621689614,1.12989491308914,0.365446760911705,3.09181810852642,0.0019893470493976,0.0483711850573108,ENSG00000172548,NIPAL4
ENSG00000172551.11,18123.6998544181,3.20525437829843,0.581181432927978,5.51506671875328,3.48647669128363e-08,2.03692968726351e-05,ENSG00000172551,MUCL1
ENSG00000172901.20,104.790890688239,1.76151695402034,0.409105996417656,4.30577153462696,1.66404731552124e-05,0.0020858076714915,ENSG00000172901,LVRN
ENSG00000173077.16,20.6984735046149,1.13085834269118,0.34825144262982,3.24724668518674,0.0011652734266542,0.0350997996028858,ENSG00000173077,DELEC1
ENSG00000173175.15,1209.09303563815,-1.10575550423758,0.328936730225522,-3.36160544758704,0.0007749076253856,0.0269536486852092,ENSG00000173175,ADCY5
ENSG00000173335.5,626.361714567363,2.16960074385642,0.679517230776038,3.19285611253543,0.0014087312318536,0.0396399718873424,ENSG00000173335,CST9
ENSG00000173404.5,206.30745046797,1.75891106358966,0.534111143122243,3.29315552809408,0.0009906965628076,0.0318557001119226,ENSG00000173404,INSM1
ENSG00000173432.12,5046.87443948029,1.38025198720155,0.429460656863875,3.21391951775234,0.0013093636852876,0.0378321594567196,ENSG00000173432,SAA1
ENSG00000173641.18,605.720583304765,2.09523099570371,0.389242052020677,5.38284849960768,7.33162436628404e-08,3.55945199867339e-05,ENSG00000173641,HSPB7
ENSG00000173809.18,195.878106349176,2.64509833049803,0.446707525755895,5.92132027778609,3.1936719478149503e-09,3.55115716261875e-06,ENSG00000173809,TDRD12
ENSG00000173991.6,52.3531616415574,1.63604526604366,0.362056298724684,4.51875929739795,6.22030615489039e-06,0.001021018824567,ENSG00000173991,TCAP
ENSG00000174145.8,24.3745937695317,1.94643896464739,0.500028042762563,3.89265960743655,9.91512257125678e-05,0.0070179522593679,ENSG00000174145,NWD2
ENSG00000174343.6,72.355475633816,3.95767917451069,0.558761121066994,7.08295374408516,1.41113789135577e-12,3.2427948743355502e-09,ENSG00000174343,CHRNA9
ENSG00000174697.5,1250.2465389111,3.25395272652067,0.578681583155242,5.62304524843974,1.87620231687339e-08,1.32979765375618e-05,ENSG00000174697,LEP
ENSG00000175084.12,275.320411834129,1.48718672478007,0.443733407152417,3.35153202532989,0.000803657430483,0.0277772609852728,ENSG00000175084,DES
ENSG00000175426.11,564.962351084865,3.00578491572175,0.503672328545953,5.96773883607845,2.4056400831793703e-09,2.76408045557309e-06,ENSG00000175426,PCSK1
